10,11,11,11,11,11,11,11,12,13,13,13,13,13,14,14,14,15,15,15,16,17,17,16,16,16,16,17,17,17,17,18,18,18,18,18,19,19,18,18,18,18,18,19,19,19,19,19,19,19,18,17,17,17,17,18,18,17,17,17,18,18,18,21,24,23,26,31,31,30,31,32,32,34,38,41,45,48,47,48,43,46,47,48,53,58,59,60,63,65,67,67,67,67,64,67,67,61,61,65,66,73,76,75,78,83,83,85,83,85,84,79,76,74,66,56,53,50,45,38,32,28,26,23,24,24,22,21,22,22,23,23,24,23,22,21,21,19,19,18,18,18,17,17,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,18,17,17,17,17,18,18,18,18,17,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,18,18,17,17,17,16,16,16,16,15,15,15,15,15,16,15,16,15,14,14,12,12,11,11,10,9,9,9,9,8,8,8,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,9,10,10,11,11,11,12,12,12,12,13,12,12,12,12,12,12,13,13,13,13,13,14,15,15,16,16,17,17,17,18,19,19,19,19,20,20,20,21,21,21,20
11,11,11,11,11,11,11,12,13,13,13,13,14,14,14,14,15,16,16,16,17,17,17,17,17,18,18,18,17,17,18,18,18,18,18,19,19,19,19,18,18,18,18,18,19,19,19,19,19,18,18,18,17,17,17,18,18,18,17,17,20,20,21,24,26,27,30,33,33,35,35,33,37,41,45,49,52,51,50,50,47,46,49,54,57,61,60,64,63,68,71,72,69,71,68,71,67,63,65,66,64,71,77,77,80,82,84,91,86,81,81,82,81,76,72,63,61,53,47,43,38,34,27,26,24,24,23,22,22,22,23,23,24,24,22,21,21,19,19,18,18,18,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,16,17,17,17,17,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,17,17,17,17,16,16,15,16,15,16,15,16,15,16,15,16,16,14,14,12,12,12,10,10,10,9,9,9,9,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,8,8,8,9,9,9,10,10,11,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,14,15,15,15,15,15,16,16,17,18,18,18,19,19,20,20,20,21,21,21,20,20,20
12,12,12,12,12,12,12,12,13,13,14,14,14,14,14,16,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,18,19,19,19,19,19,19,19,19,18,18,18,18,19,19,19,19,18,18,18,18,18,17,18,18,18,17,19,21,21,23,25,28,30,36,37,39,39,39,41,45,52,51,55,56,53,54,54,51,52,53,55,64,60,60,64,65,72,77,73,75,71,71,69,71,66,66,67,67,79,79,83,82,85,85,86,81,82,83,81,82,85,81,75,65,63,53,47,43,35,30,26,25,25,24,23,22,23,23,23,24,23,23,21,21,20,19,18,18,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,17,17,17,16,16,16,16,16,16,17,17,17,18,18,18,19,19,19,19,19,19,19,19,19,18,18,18,17,17,17,17,16,16,15,16,15,15,15,15,15,16,16,16,16,14,14,12,12,12,10,10,10,10,9,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,8,8,8,9,9,9,10,10,11,11,12,12,12,13,13,13,13,13,13,14,14,14,15,15,15,15,15,15,15,16,17,17,18,18,18,18,20,20,20,20,21,21,21,20,20,20,19
12,12,12,12,12,12,12,12,13,14,14,14,14,16,16,16,16,16,16,17,18,18,18,18,18,18,18,19,19,19,19,19,20,20,19,19,19,19,19,19,19,19,18,18,18,19,19,19,18,18,18,18,18,18,18,17,18,18,19,20,23,24,27,32,33,37,39,44,47,45,50,51,54,57,60,60,60,57,56,53,51,51,54,56,61,59,60,65,66,69,74,74,75,75,69,70,67,62,65,66,70,68,76,75,84,84,84,84,84,81,83,82,84,84,81,73,69,63,59,52,45,39,35,32,25,25,24,23,23,24,23,24,24,23,23,21,20,20,18,18,18,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,17,17,17,17,18,18,18,19,19,19,19,19,19,19,19,18,18,18,17,17,17,17,16,16,15,15,15,15,15,15,15,15,16,16,16,14,14,13,12,12,11,10,10,10,9,9,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,9,9,9,10,10,11,11,12,12,13,13,13,15,15,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,18,18,19,19,20,20,20,21,21,21,20,20,20,19,19
13,13,13,13,12,12,13,13,14,14,14,15,16,16,16,16,17,17,18,18,18,18,18,19,19,19,20,20,20,19,19,20,20,20,20,20,21,20,20,20,19,19,19,18,18,19,19,19,18,18,18,18,18,18,18,17,18,19,21,23,25,26,33,34,42,43,44,52,53,58,59,55,60,59,63,61,60,60,56,57,49,51,54,57,58,55,61,61,61,63,70,73,71,73,74,68,66,63,65,68,68,68,68,69,76,79,79,83,81,80,83,84,85,84,80,73,73,66,56,53,47,42,35,34,32,26,24,23,23,24,24,24,24,23,22,22,20,20,18,18,17,17,17,17,17,17,16,16,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,17,17,16,16,16,16,16,16,16,16,17,17,17,18,18,18,18,19,19,19,19,19,19,18,18,18,18,17,17,17,17,16,16,15,15,15,15,15,15,16,15,16,15,16,15,14,13,12,12,11,11,10,10,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,6,6,7,7,8,9,9,9,10,10,11,11,12,12,14,14,15,15,15,15,15,15,15,15,15,15,17,17,17,17,17,17,17,18,19,19,19,20,20,21,21,21,21,20,20,20,19,19,19
13,13,13,13,13,13,13,13,14,15,15,16,16,16,17,17,17,18,18,18,18,18,18,19,19,19,20,20,20,20,21,21,20,20,20,21,21,21,21,20,20,19,19,18,19,19,19,19,18,18,18,18,18,18,18,17,17,20,23,23,27,35,35,41,45,45,49,55,61,59,59,63,62,63,66,66,64,62,61,55,50,51,52,53,55,57,57,59,59,62,66,68,70,73,69,68,66,65,63,63,63,64,65,61,68,73,78,78,79,81,82,83,84,83,83,78,72,66,60,54,49,42,39,34,32,28,24,23,24,24,24,24,23,23,22,22,20,20,18,18,17,17,17,17,16,16,16,16,16,16,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,17,17,17,17,18,18,18,19,19,19,19,19,18,18,18,18,18,17,17,16,16,15,16,15,15,14,15,15,15,15,15,16,16,16,16,14,14,13,12,11,11,11,9,9,9,9,8,8,7,7,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,9,9,10,10,11,11,12,13,14,14,15,15,15,15,15,15,16,16,17,17,17,17,17,17,17,17,19,19,19,19,20,21,21,21,21,20,20,20,19,19,20,19,19
14,14,13,13,13,13,13,14,15,15,16,16,17,17,17,17,17,18,17,17,17,17,18,18,18,19,19,20,20,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,17,18,24,26,28,35,37,41,44,48,50,53,59,61,65,66,65,68,69,67,68,65,60,58,55,50,48,52,51,54,53,51,56,51,52,58,58,60,66,64,64,64,62,62,60,58,57,54,61,62,64,64,70,71,70,71,76,80,80,77,76,71,63,59,53,49,43,37,36,32,27,26,23,23,23,24,24,23,23,22,21,20,19,19,17,17,17,17,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,17,17,17,18,18,18,18,18,19,19,18,18,18,18,18,18,18,16,16,16,15,15,16,15,15,15,15,15,15,16,15,16,16,16,15,14,13,13,11,11,11,10,9,9,9,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,10,10,10,11,11,12,14,14,15,15,15,15,16,16,17,17,17,17,17,17,17,17,19,19,19,19,19,20,20,21,21,21,21,20,20,20,19,19,20,19,19,19
14,14,14,14,14,14,15,15,15,15,17,17,17,17,17,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,21,21,21,21,22,22,22,21,21,21,21,20,20,20,19,19,20,19,19,19,18,18,18,18,18,19,22,27,28,33,37,40,44,45,50,52,55,59,62,64,68,69,70,68,67,67,64,61,57,53,48,50,50,49,51,50,49,49,46,48,52,52,55,57,56,58,59,57,58,58,55,52,53,56,61,57,60,62,65,65,66,73,77,75,75,71,68,63,57,52,49,48,40,35,34,31,27,23,23,23,24,24,23,23,22,21,20,19,19,18,17,17,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,17,17,16,16,16,15,15,15,15,14,15,15,15,16,15,16,16,16,15,15,13,13,12,11,11,10,10,9,9,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,9,10,11,11,11,13,14,14,15,15,16,16,17,17,17,17,17,17,17,18,18,19,19,19,19,20,20,21,21,21,21,21,20,20,20,19,19,19,20,19,19,19
15,15,14,14,14,15,15,15,16,16,17,17,17,16,16,16,16,17,17,16,17,17,17,17,19,19,19,19,19,20,20,20,20,22,22,22,22,22,22,21,21,21,20,20,20,20,20,19,19,19,19,18,18,18,20,21,23,27,31,34,41,42,47,48,50,56,54,62,60,61,65,67,70,68,66,61,62,57,53,53,46,48,49,48,48,44,47,43,46,45,48,49,49,52,51,50,56,56,56,51,46,49,49,50,52,58,55,58,62,63,64,65,65,65,66,65,60,56,56,56,53,51,47,40,35,32,29,26,24,23,24,24,23,22,22,21,20,19,19,18,18,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,15,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,16,16,16,15,16,15,14,15,15,15,15,15,16,16,16,15,15,14,13,12,12,11,10,10,9,9,9,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,9,10,11,11,12,13,14,14,15,16,16,17,17,17,17,17,18,18,18,18,19,19,19,20,20,21,21,21,21,21,20,20,20,20,19,19,19,20,19,19,19,19
15,15,15,15,16,16,16,16,16,17,17,16,16,16,16,16,15,16,16,17,17,17,17,18,18,18,18,18,18,20,20,20,20,21,21,21,22,22,22,22,21,22,21,21,21,20,20,19,19,19,19,18,18,20,21,22,26,27,33,38,41,47,47,49,52,54,61,63,62,59,63,62,66,66,59,57,55,51,52,53,50,44,46,47,40,39,37,34,37,40,41,40,42,45,45,45,51,53,50,46,46,45,48,46,50,48,51,48,55,48,56,56,60,62,61,59,58,57,56,54,55,50,48,44,39,34,33,33,29,26,24,23,23,22,22,21,19,19,18,18,18,17,16,16,16,16,16,16,16,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,15,15,15,15,15,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,18,17,17,17,17,16,16,16,15,15,15,15,15,15,15,15,16,16,16,17,16,15,14,14,12,12,12,10,10,10,9,9,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,9,10,11,11,13,13,14,14,16,16,16,17,17,18,18,19,19,19,19,19,19,19,20,21,21,21,21,21,21,20,20,20,20,19,19,19,19,18,19,19,19,18
14,15,15,15,16,16,16,16,16,16,16,16,16,15,15,15,15,16,16,17,17,17,17,18,18,18,18,18,18,19,19,19,20,21,21,21,21,22,22,22,22,22,22,21,21,20,20,19,19,19,19,18,20,20,22,24,27,30,37,38,46,50,53,54,56,54,56,60,59,60,57,57,57,55,54,55,52,51,50,49,43,43,43,38,36,34,30,32,32,34,38,38,39,41,39,44,43,46,44,45,44,45,42,42,43,45,45,46,45,47,46,54,54,55,58,58,59,56,56,54,53,52,51,47,40,35,34,30,30,30,26,23,23,22,21,21,19,19,18,18,17,17,17,16,16,16,16,16,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,17,17,17,17,17,17,17,16,16,15,15,15,15,14,15,15,15,16,15,16,17,16,15,15,14,13,12,12,10,10,10,9,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,10,10,11,11,13,13,14,15,15,16,16,18,18,18,19,19,19,19,19,19,20,20,21,21,21,22,22,22,21,21,21,21,20,19,19,19,18,18,19,19,18,18
14,14,14,14,15,15,15,15,15,16,16,15,15,15,15,15,14,15,15,16,16,16,17,17,17,17,17,18,18,19,19,19,19,20,20,21,21,21,21,22,23,22,22,21,21,20,20,19,19,19,19,18,19,20,22,25,29,34,35,41,45,50,55,56,56,57,54,59,58,56,55,54,52,51,46,48,51,47,46,43,40,39,33,33,32,29,29,30,29,31,34,34,36,39,35,37,40,41,42,41,41,41,39,37,39,39,43,39,42,44,45,46,51,54,57,58,57,57,56,54,54,54,54,49,41,39,36,32,32,31,29,25,22,22,21,21,19,19,18,18,17,17,17,17,15,15,16,17,17,17,17,17,17,17,18,18,18,18,18,18,17,17,17,17,17,17,17,16,15,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,17,18,18,18,17,17,17,17,17,17,17,17,17,16,16,16,15,15,15,15,15,15,16,15,16,16,16,17,15,15,14,13,12,12,11,10,10,9,9,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,9,10,11,11,11,13,13,13,15,15,16,17,17,18,18,19,19,19,19,20,20,20,21,21,21,22,22,21,21,21,21,21,20,20,20,20,18,18,18,19,19,18,18
13,14,14,15,15,15,15,15,15,14,15,15,15,14,14,14,15,15,15,16,16,16,16,17,17,17,17,17,17,17,18,19,19,19,20,20,21,21,21,22,23,22,22,21,21,20,20,19,19,19,18,18,20,21,24,27,32,33,36,41,47,50,54,56,57,57,57,59,55,54,53,51,48,46,45,43,42,42,40,38,31,29,24,23,26,25,26,27,28,31,30,32,31,34,34,34,35,35,37,39,38,36,36,36,35,35,34,37,34,35,39,44,45,48,55,57,55,53,53,56,56,55,52,47,44,43,40,34,33,33,30,28,23,22,21,20,19,18,18,17,17,17,17,16,16,16,16,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,17,17,17,17,16,16,16,16,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,15,15,15,15,15,15,16,15,16,16,16,17,16,15,14,13,12,12,11,10,10,9,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,9,9,10,11,11,12,13,13,14,15,15,16,17,17,18,18,18,19,20,20,20,20,21,21,21,21,22,21,21,21,21,21,20,20,20,20,19,19,19,18,18,17,17,17
